CustomerID,Gender,Age,GeographyLocation,CreditCard,Exited,Date,PaymentMode,Year,Month,Status
CUST02860,Male,61,Ivory Coast,Yes,No,2016-03-29,Credit Card,2016,March,Active
CUST02861,Male,36,Sierra Leone,Yes,No,2018-12-02,Credit Card,2018,December,Active
CUST02862,Female,25,Ivory Coast,No,No,2016-12-09,Net Banking,2016,December,Active
CUST02863,Male,72,Sierra Leone,Yes,No,2016-10-22,Credit Card,2016,October,Active
CUST02864,Male,61,Sierra Leone,No,No,2016-12-06,Credit Card,2016,December,Active
CUST02865,Female,64,Guinea,Yes,No,2017-09-22,Debit Card,2017,September,Active
CUST02866,Male,19,Sierra Leone,Yes,No,2019-09-03,UPI,2019,September,Active
CUST02867,Female,47,Ivory Coast,Yes,No,2016-02-04,Debit Card,2016,February,Active
CUST02868,Female,47,Guinea,Yes,No,2016-06-19,Net Banking,2016,June,Active
CUST02869,Female,66,Guinea,Yes,No,2017-01-20,UPI,2017,January,Active
CUST02870,Male,56,Sierra Leone,Yes,No,2016-11-30,Credit Card,2016,November,Active
CUST02871,Female,62,Sierra Leone,Yes,Yes,2016-03-19,Net Banking,2016,March,Inactive
CUST02872,Female,49,Guinea,No,Yes,2019-03-02,UPI,2019,March,Inactive
CUST02873,Male,18,Ivory Coast,Yes,No,2017-01-06,Credit Card,2017,January,Active
CUST02874,Female,55,Sierra Leone,Yes,No,2019-04-06,Cash,2019,April,Active
CUST02875,Female,30,Guinea,Yes,No,2016-08-23,Debit Card,2016,August,Active
CUST02876,Female,28,Ivory Coast,Yes,Yes,2017-05-07,Credit Card,2017,May,Inactive
CUST02877,Female,27,Sierra Leone,No,No,2017-10-10,UPI,2017,October,Active
CUST02878,Female,65,Guinea,No,Yes,2019-09-12,Debit Card,2019,September,Inactive
CUST02879,Male,43,Guinea,No,No,2016-06-03,Net Banking,2016,June,Active
CUST02880,Female,73,Sierra Leone,Yes,Yes,2016-03-06,Debit Card,2016,March,Inactive
CUST02881,Female,72,Ivory Coast,Yes,No,2019-10-20,Net Banking,2019,October,Active
CUST02882,Male,37,Ivory Coast,No,Yes,2016-07-18,Credit Card,2016,July,Inactive
CUST02883,Male,34,Guinea,No,No,2017-05-26,Debit Card,2017,May,Active
CUST02884,Male,34,Ivory Coast,No,No,2017-05-26,Net Banking,2017,May,Active
CUST02885,Female,21,Guinea,No,Yes,2017-05-12,Debit Card,2017,May,Inactive
CUST02886,Male,22,Sierra Leone,Yes,No,2017-11-15,UPI,2017,November,Active
CUST02887,Female,40,Ivory Coast,Yes,No,2017-11-25,Cash,2017,November,Active
CUST02888,Female,63,Sierra Leone,No,No,2018-11-29,Credit Card,2018,November,Active
CUST02889,Male,69,Guinea,No,No,2016-09-28,UPI,2016,September,Active
CUST02890,Male,27,Sierra Leone,No,No,2017-12-24,Credit Card,2017,December,Active
CUST02891,Female,63,Ivory Coast,Yes,No,2019-06-01,UPI,2019,June,Active
CUST02892,Male,45,Sierra Leone,Yes,No,2016-06-08,UPI,2016,June,Active
CUST02893,Female,50,Ivory Coast,Yes,No,2016-02-04,Net Banking,2016,February,Active
CUST02894,Male,60,Ivory Coast,Yes,No,2018-04-11,Debit Card,2018,April,Active
CUST02895,Male,43,Ivory Coast,Yes,No,2019-11-23,UPI,2019,November,Active
CUST02896,Male,72,Ivory Coast,No,No,2017-03-01,UPI,2017,March,Active
CUST02897,Female,67,Ivory Coast,Yes,No,2016-04-30,Credit Card,2016,April,Active
CUST02898,Male,65,Guinea,Yes,Yes,2019-12-28,Debit Card,2019,December,Inactive
CUST02899,Female,46,Sierra Leone,Yes,No,2017-02-19,Debit Card,2017,February,Active
CUST02900,Female,44,Guinea,Yes,No,2016-10-12,UPI,2016,October,Active
CUST02901,Female,35,Sierra Leone,Yes,Yes,2018-09-05,Credit Card,2018,September,Inactive
CUST02902,Female,57,Sierra Leone,No,No,2019-12-02,Net Banking,2019,December,Active
CUST02903,Male,27,Sierra Leone,Yes,No,2018-08-19,Debit Card,2018,August,Active
CUST02904,Female,59,Guinea,Yes,Yes,2017-02-08,UPI,2017,February,Inactive
CUST02905,Female,22,Ivory Coast,No,No,2019-04-08,Debit Card,2019,April,Active
CUST02906,Male,27,Ivory Coast,Yes,Yes,2019-09-21,Cash,2019,September,Inactive
CUST02907,Female,67,Guinea,Yes,No,2017-05-02,Credit Card,2017,May,Active
CUST02908,Male,38,Ivory Coast,Yes,Yes,2019-06-08,Credit Card,2019,June,Inactive
CUST02909,Female,41,Sierra Leone,Yes,No,2019-01-28,Debit Card,2019,January,Active
CUST02910,Male,55,Ivory Coast,Yes,No,2018-01-14,Credit Card,2018,January,Active
CUST02911,Female,20,Ivory Coast,Yes,No,2018-10-22,Net Banking,2018,October,Active
CUST02912,Male,57,Ivory Coast,No,No,2017-06-11,UPI,2017,June,Active
CUST02913,Female,48,Sierra Leone,Yes,Yes,2018-01-02,Net Banking,2018,January,Inactive
CUST02914,Female,58,Ivory Coast,Yes,No,2019-07-10,Cash,2019,July,Active
CUST02915,Male,54,Ivory Coast,Yes,No,2017-11-25,Debit Card,2017,November,Active
CUST02916,Male,19,Ivory Coast,Yes,No,2017-02-02,Cash,2017,February,Active
CUST02917,Male,19,Guinea,Yes,No,2018-11-12,Credit Card,2018,November,Active
CUST02918,Male,56,Guinea,No,No,2016-09-03,UPI,2016,September,Active
CUST02919,Female,66,Ivory Coast,Yes,No,2019-07-04,Credit Card,2019,July,Active
CUST02920,Female,59,Guinea,Yes,No,2017-09-19,Debit Card,2017,September,Active
CUST02921,Male,61,Guinea,No,No,2016-03-09,Debit Card,2016,March,Active
CUST02922,Female,51,Sierra Leone,Yes,Yes,2017-07-17,UPI,2017,July,Inactive
CUST02923,Male,59,Guinea,Yes,No,2017-01-31,Net Banking,2017,January,Active
CUST02924,Male,37,Guinea,Yes,No,2017-08-30,Debit Card,2017,August,Active
CUST02925,Female,50,Ivory Coast,Yes,No,2016-10-11,UPI,2016,October,Active
CUST02926,Female,21,Sierra Leone,Yes,Yes,2016-05-25,UPI,2016,May,Inactive
CUST02927,Female,62,Sierra Leone,Yes,No,2017-01-20,Credit Card,2017,January,Active
CUST02928,Female,61,Sierra Leone,Yes,No,2019-07-30,UPI,2019,July,Active
CUST02929,Female,28,Guinea,Yes,No,2016-10-24,Debit Card,2016,October,Active
CUST02930,Female,59,Ivory Coast,No,No,2019-05-30,UPI,2019,May,Active
CUST02931,Female,64,Sierra Leone,Yes,No,2019-03-07,Credit Card,2019,March,Active
CUST02932,Male,22,Sierra Leone,Yes,No,2017-05-29,Credit Card,2017,May,Active
CUST02933,Male,42,Guinea,Yes,No,2019-09-27,Net Banking,2019,September,Active
CUST02934,Male,66,Sierra Leone,Yes,Yes,2018-11-27,Credit Card,2018,November,Inactive
CUST02935,Male,54,Ivory Coast,Yes,No,2018-12-29,Net Banking,2018,December,Active
CUST02936,Male,51,Sierra Leone,Yes,No,2017-08-03,Net Banking,2017,August,Active
CUST02937,Female,26,Ivory Coast,Yes,No,2017-10-31,Net Banking,2017,October,Active
CUST02938,Male,23,Ivory Coast,Yes,No,2018-02-20,Net Banking,2018,February,Active
CUST02939,Male,35,Ivory Coast,Yes,Yes,2016-01-02,Net Banking,2016,January,Inactive
CUST02940,Male,31,Guinea,No,No,2019-03-05,Debit Card,2019,March,Active
CUST02941,Male,36,Guinea,Yes,Yes,2018-04-21,Credit Card,2018,April,Inactive
CUST02942,Male,31,Ivory Coast,No,No,2019-05-21,UPI,2019,May,Active
CUST02943,Male,57,Ivory Coast,No,No,2016-03-23,UPI,2016,March,Active
CUST02944,Male,34,Sierra Leone,No,Yes,2016-12-20,Credit Card,2016,December,Inactive
CUST02945,Female,52,Sierra Leone,No,No,2016-05-20,UPI,2016,May,Active
CUST02946,Female,46,Sierra Leone,Yes,No,2018-10-06,Credit Card,2018,October,Active
CUST02947,Male,59,Guinea,Yes,No,2018-08-07,Debit Card,2018,August,Active
CUST02948,Female,34,Sierra Leone,Yes,No,2017-08-22,Debit Card,2017,August,Active
CUST02949,Female,60,Ivory Coast,No,No,2019-11-20,Net Banking,2019,November,Active
CUST02950,Female,25,Ivory Coast,Yes,Yes,2018-04-14,Credit Card,2018,April,Inactive
CUST02951,Female,18,Guinea,Yes,Yes,2018-03-03,UPI,2018,March,Inactive
CUST02952,Male,62,Guinea,Yes,Yes,2018-07-19,UPI,2018,July,Inactive
CUST02953,Female,70,Sierra Leone,Yes,No,2018-06-30,Cash,2018,June,Active
CUST02954,Female,53,Guinea,Yes,No,2016-08-28,Credit Card,2016,August,Active
CUST02955,Female,24,Ivory Coast,Yes,Yes,2017-09-15,UPI,2017,September,Inactive
CUST02956,Male,63,Ivory Coast,No,No,2019-08-17,Net Banking,2019,August,Active
CUST02957,Male,22,Guinea,No,No,2018-10-13,Net Banking,2018,October,Active
CUST02958,Male,41,Ivory Coast,No,No,2019-03-10,UPI,2019,March,Active
CUST02959,Male,45,Guinea,No,Yes,2019-03-21,Net Banking,2019,March,Inactive
CUST02960,Male,60,Ivory Coast,Yes,No,2018-10-17,Debit Card,2018,October,Active
CUST02961,Male,34,Sierra Leone,No,No,2018-09-12,Debit Card,2018,September,Active
CUST02962,Male,54,Guinea,Yes,No,2018-06-24,Net Banking,2018,June,Active
CUST02963,Female,37,Guinea,No,No,2018-02-25,UPI,2018,February,Active
CUST02964,Female,20,Guinea,Yes,No,2016-08-01,UPI,2016,August,Active
CUST02965,Female,54,Ivory Coast,Yes,No,2018-03-02,Net Banking,2018,March,Active
CUST02966,Male,43,Sierra Leone,No,No,2019-04-27,Credit Card,2019,April,Active
CUST02967,Male,32,Guinea,Yes,Yes,2016-05-12,Debit Card,2016,May,Inactive
CUST02968,Male,68,Ivory Coast,Yes,No,2016-03-20,Debit Card,2016,March,Active
CUST02969,Male,65,Guinea,Yes,No,2016-04-10,Credit Card,2016,April,Active
CUST02970,Male,25,Ivory Coast,Yes,Yes,2019-10-13,Net Banking,2019,October,Inactive
CUST02971,Female,30,Sierra Leone,Yes,No,2018-12-23,UPI,2018,December,Active
CUST02972,Female,65,Ivory Coast,Yes,No,2017-09-26,Debit Card,2017,September,Active
CUST02973,Male,20,Ivory Coast,Yes,No,2019-10-20,UPI,2019,October,Active
CUST02974,Male,18,Guinea,Yes,No,2019-02-06,Net Banking,2019,February,Active
CUST02975,Male,26,Ivory Coast,Yes,No,2016-07-05,Debit Card,2016,July,Active
CUST02976,Male,48,Guinea,Yes,Yes,2019-11-29,Net Banking,2019,November,Inactive
CUST02977,Female,58,Ivory Coast,Yes,No,2019-10-07,UPI,2019,October,Active
CUST02978,Male,71,Sierra Leone,Yes,Yes,2018-09-11,Net Banking,2018,September,Inactive
CUST02979,Male,43,Ivory Coast,Yes,Yes,2016-07-24,Debit Card,2016,July,Inactive
CUST02980,Male,34,Guinea,Yes,No,2018-06-01,Credit Card,2018,June,Active
CUST02981,Male,73,Ivory Coast,No,No,2016-02-16,Credit Card,2016,February,Active
CUST02982,Female,51,Ivory Coast,No,No,2018-03-31,UPI,2018,March,Active
CUST02983,Male,26,Sierra Leone,No,No,2016-04-08,Credit Card,2016,April,Active
CUST02984,Male,73,Guinea,Yes,Yes,2017-05-19,Net Banking,2017,May,Inactive
CUST02985,Female,68,Sierra Leone,Yes,No,2018-09-16,UPI,2018,September,Active
CUST02986,Female,30,Ivory Coast,Yes,No,2019-06-11,UPI,2019,June,Active
CUST02987,Female,22,Sierra Leone,Yes,No,2017-02-26,Credit Card,2017,February,Active
CUST02988,Male,58,Ivory Coast,No,No,2018-07-15,UPI,2018,July,Active
CUST02989,Male,30,Ivory Coast,Yes,Yes,2018-09-03,Net Banking,2018,September,Inactive
CUST02990,Female,18,Sierra Leone,Yes,No,2016-08-04,Debit Card,2016,August,Active
CUST02991,Female,42,Sierra Leone,Yes,No,2016-06-22,Net Banking,2016,June,Active
CUST02992,Female,64,Ivory Coast,Yes,No,2017-03-16,UPI,2017,March,Active
CUST02993,Female,21,Sierra Leone,Yes,Yes,2016-04-15,Credit Card,2016,April,Inactive
CUST02994,Female,53,Sierra Leone,Yes,No,2017-02-14,UPI,2017,February,Active
CUST02995,Female,69,Ivory Coast,Yes,Yes,2019-12-07,Credit Card,2019,December,Inactive
CUST02996,Male,27,Guinea,Yes,No,2016-04-22,Debit Card,2016,April,Active
CUST02997,Male,45,Sierra Leone,Yes,No,2016-05-25,Credit Card,2016,May,Active
CUST02998,Male,74,Sierra Leone,No,No,2017-10-05,Net Banking,2017,October,Active
CUST02999,Female,23,Guinea,No,No,2019-01-12,Credit Card,2019,January,Active
CUST03000,Female,44,Sierra Leone,No,No,2017-06-19,Debit Card,2017,June,Active
CUST03001,Female,73,Ivory Coast,Yes,No,2016-10-24,Credit Card,2016,October,Active
CUST03002,Female,29,Sierra Leone,Yes,No,2016-07-06,UPI,2016,July,Active
CUST03003,Female,69,Ivory Coast,No,Yes,2016-04-20,Credit Card,2016,April,Inactive
CUST03004,Female,65,Guinea,Yes,No,2016-02-25,Net Banking,2016,February,Active
CUST03005,Male,20,Guinea,Yes,No,2017-08-03,Net Banking,2017,August,Active
CUST03006,Male,63,Guinea,Yes,No,2017-06-13,Credit Card,2017,June,Active
CUST03007,Female,50,Sierra Leone,Yes,Yes,2017-03-24,Net Banking,2017,March,Inactive
CUST03008,Male,27,Guinea,Yes,Yes,2019-11-18,Debit Card,2019,November,Inactive
CUST03009,Female,48,Sierra Leone,No,No,2019-04-01,Net Banking,2019,April,Active
CUST03010,Male,32,Sierra Leone,Yes,No,2016-08-06,UPI,2016,August,Active
CUST03011,Female,24,Sierra Leone,Yes,No,2018-06-10,Credit Card,2018,June,Active
CUST03012,Female,53,Guinea,Yes,No,2016-11-26,UPI,2016,November,Active
CUST03013,Male,31,Guinea,Yes,No,2019-07-31,UPI,2019,July,Active
CUST03014,Male,73,Sierra Leone,Yes,Yes,2019-03-08,Credit Card,2019,March,Inactive
CUST03015,Female,65,Guinea,Yes,No,2017-05-18,Net Banking,2017,May,Active
CUST03016,Female,31,Sierra Leone,Yes,No,2019-10-11,Net Banking,2019,October,Active
CUST03017,Male,20,Guinea,No,No,2016-10-07,Debit Card,2016,October,Active
CUST03018,Male,66,Ivory Coast,Yes,No,2018-04-23,Debit Card,2018,April,Active
CUST03019,Female,70,Guinea,Yes,Yes,2016-01-12,Debit Card,2016,January,Inactive
CUST03020,Male,63,Guinea,Yes,No,2017-07-18,Net Banking,2017,July,Active
CUST03021,Female,67,Guinea,Yes,No,2019-01-24,Credit Card,2019,January,Active
CUST03022,Female,20,Sierra Leone,Yes,No,2016-08-19,Debit Card,2016,August,Active
CUST03023,Female,39,Sierra Leone,Yes,No,2019-02-09,UPI,2019,February,Active
CUST03024,Female,36,Ivory Coast,No,No,2018-12-06,Credit Card,2018,December,Active
CUST03025,Male,52,Ivory Coast,Yes,No,2016-09-10,Debit Card,2016,September,Active
CUST03026,Male,29,Ivory Coast,Yes,No,2019-12-17,Debit Card,2019,December,Active
CUST03027,Male,71,Sierra Leone,Yes,No,2016-10-14,Debit Card,2016,October,Active
CUST03028,Male,22,Ivory Coast,No,No,2019-08-22,Net Banking,2019,August,Active
CUST03029,Male,27,Ivory Coast,Yes,Yes,2018-10-04,Credit Card,2018,October,Inactive
CUST03030,Male,58,Guinea,Yes,No,2017-01-08,Debit Card,2017,January,Active
CUST03031,Male,50,Ivory Coast,No,No,2016-07-13,Debit Card,2016,July,Active
CUST03032,Female,30,Guinea,Yes,No,2018-11-14,Debit Card,2018,November,Active
CUST03033,Male,52,Sierra Leone,Yes,No,2018-10-26,Credit Card,2018,October,Active
CUST03034,Male,68,Sierra Leone,Yes,No,2018-05-14,Credit Card,2018,May,Active
CUST03035,Female,49,Guinea,No,Yes,2016-05-22,Net Banking,2016,May,Inactive
CUST03036,Male,28,Ivory Coast,No,No,2017-12-03,Credit Card,2017,December,Active
CUST03037,Male,65,Sierra Leone,No,No,2016-06-19,Debit Card,2016,June,Active
CUST03038,Female,55,Guinea,No,No,2017-05-04,UPI,2017,May,Active
CUST03039,Male,41,Sierra Leone,Yes,No,2016-04-05,Credit Card,2016,April,Active
CUST03040,Male,52,Sierra Leone,Yes,No,2018-09-10,Debit Card,2018,September,Active
CUST03041,Male,36,Ivory Coast,Yes,No,2019-05-03,Net Banking,2019,May,Active
CUST03042,Female,23,Sierra Leone,No,No,2016-09-16,Credit Card,2016,September,Active
CUST03043,Male,57,Guinea,Yes,No,2019-06-13,Debit Card,2019,June,Active
CUST03044,Male,71,Ivory Coast,No,No,2018-12-18,Net Banking,2018,December,Active
CUST03045,Female,62,Guinea,Yes,No,2016-02-21,Debit Card,2016,February,Active
CUST03046,Male,61,Guinea,No,No,2018-02-25,Credit Card,2018,February,Active
CUST03047,Female,59,Guinea,Yes,No,2016-05-01,Credit Card,2016,May,Active
CUST03048,Female,52,Ivory Coast,No,No,2019-05-25,Credit Card,2019,May,Active
CUST03049,Male,21,Sierra Leone,Yes,No,2017-11-25,Cash,2017,November,Active
CUST03050,Female,50,Guinea,Yes,Yes,2016-03-29,Credit Card,2016,March,Inactive
CUST03051,Female,30,Sierra Leone,Yes,No,2018-08-27,Debit Card,2018,August,Active
CUST03052,Male,73,Sierra Leone,Yes,Yes,2016-02-07,Debit Card,2016,February,Inactive
CUST03053,Female,53,Guinea,Yes,No,2016-03-24,Net Banking,2016,March,Active
CUST03054,Female,71,Sierra Leone,No,No,2019-02-05,Debit Card,2019,February,Active
CUST03055,Male,60,Ivory Coast,Yes,No,2018-10-06,Net Banking,2018,October,Active
CUST03056,Male,36,Ivory Coast,Yes,No,2017-12-09,UPI,2017,December,Active
CUST03057,Male,60,Sierra Leone,Yes,No,2018-01-08,Credit Card,2018,January,Active
CUST03058,Female,29,Sierra Leone,Yes,Yes,2018-10-23,Credit Card,2018,October,Inactive
CUST03059,Male,28,Ivory Coast,No,No,2017-11-02,Cash,2017,November,Active
CUST03060,Female,23,Sierra Leone,No,No,2019-08-08,UPI,2019,August,Active
CUST03061,Female,29,Sierra Leone,No,No,2016-01-30,Debit Card,2016,January,Active
CUST03062,Female,44,Sierra Leone,Yes,No,2017-09-19,UPI,2017,September,Active
CUST03063,Female,58,Sierra Leone,Yes,Yes,2019-04-05,Net Banking,2019,April,Inactive
CUST03064,Female,42,Guinea,Yes,No,2016-04-02,Debit Card,2016,April,Active
CUST03065,Female,59,Sierra Leone,Yes,No,2016-08-05,UPI,2016,August,Active
CUST03066,Female,20,Ivory Coast,No,No,2019-01-17,Net Banking,2019,January,Active
CUST03067,Male,20,Guinea,Yes,No,2019-04-26,UPI,2019,April,Active
CUST03068,Male,37,Guinea,Yes,No,2018-08-29,Debit Card,2018,August,Active
CUST03069,Female,45,Ivory Coast,No,No,2018-06-04,UPI,2018,June,Active
CUST03070,Female,40,Sierra Leone,Yes,No,2017-11-28,Debit Card,2017,November,Active
CUST03071,Male,65,Guinea,Yes,No,2016-10-08,Net Banking,2016,October,Active
CUST03072,Female,20,Guinea,No,Yes,2018-09-01,Debit Card,2018,September,Inactive
CUST03073,Male,59,Sierra Leone,Yes,No,2017-01-23,Debit Card,2017,January,Active
CUST03074,Male,41,Sierra Leone,No,No,2018-07-17,UPI,2018,July,Active
CUST03075,Male,60,Ivory Coast,Yes,No,2018-05-22,Credit Card,2018,May,Active
CUST03076,Female,57,Guinea,Yes,No,2016-05-16,UPI,2016,May,Active
CUST03077,Female,23,Sierra Leone,Yes,No,2016-10-14,Debit Card,2016,October,Active
CUST03078,Male,37,Sierra Leone,Yes,No,2019-09-18,Net Banking,2019,September,Active
CUST03079,Male,28,Ivory Coast,Yes,Yes,2017-09-10,Debit Card,2017,September,Inactive
CUST03080,Male,49,Guinea,Yes,No,2017-02-15,Net Banking,2017,February,Active
CUST03081,Male,44,Sierra Leone,Yes,No,2017-02-10,Net Banking,2017,February,Active
CUST03082,Male,38,Ivory Coast,Yes,No,2017-08-22,UPI,2017,August,Active
CUST03083,Female,61,Guinea,Yes,No,2019-02-22,UPI,2019,February,Active
CUST03084,Male,65,Guinea,Yes,No,2019-05-05,Debit Card,2019,May,Active
CUST03085,Female,67,Guinea,No,No,2017-09-13,Net Banking,2017,September,Active
CUST03086,Male,30,Guinea,No,No,2018-12-07,UPI,2018,December,Active
CUST03087,Female,39,Ivory Coast,Yes,No,2019-09-07,UPI,2019,September,Active
CUST03088,Female,52,Sierra Leone,Yes,Yes,2019-04-28,UPI,2019,April,Inactive
CUST03089,Female,64,Guinea,Yes,Yes,2016-03-09,UPI,2016,March,Inactive
CUST03090,Female,39,Guinea,Yes,No,2017-11-26,Net Banking,2017,November,Active
CUST03091,Female,45,Sierra Leone,Yes,Yes,2019-09-15,Net Banking,2019,September,Inactive
CUST03092,Female,38,Guinea,Yes,No,2017-05-09,UPI,2017,May,Active
CUST03093,Male,63,Guinea,Yes,No,2018-06-02,UPI,2018,June,Active
CUST03094,Female,35,Sierra Leone,Yes,Yes,2016-10-18,Debit Card,2016,October,Inactive
CUST03095,Male,48,Sierra Leone,No,No,2018-10-17,UPI,2018,October,Active
CUST03096,Female,63,Guinea,Yes,No,2018-01-02,UPI,2018,January,Active
CUST03097,Female,54,Sierra Leone,Yes,No,2017-02-19,Credit Card,2017,February,Active
CUST03098,Male,38,Ivory Coast,No,No,2019-05-27,Credit Card,2019,May,Active
CUST03099,Female,31,Ivory Coast,No,No,2018-06-15,Credit Card,2018,June,Active
CUST03100,Male,42,Guinea,Yes,No,2019-07-23,Credit Card,2019,July,Active
CUST03101,Male,44,Guinea,No,No,2017-02-21,UPI,2017,February,Active
CUST03102,Male,57,Sierra Leone,Yes,No,2017-07-16,Credit Card,2017,July,Active
CUST03103,Male,40,Sierra Leone,Yes,No,2019-12-14,Net Banking,2019,December,Active
CUST03104,Female,48,Guinea,Yes,No,2017-12-27,UPI,2017,December,Active
CUST03105,Female,64,Guinea,No,No,2019-03-30,UPI,2019,March,Active
CUST03106,Male,46,Ivory Coast,Yes,No,2016-01-01,Debit Card,2016,January,Active
CUST03107,Female,64,Sierra Leone,Yes,Yes,2018-12-26,Debit Card,2018,December,Inactive
CUST03108,Female,47,Guinea,Yes,No,2016-06-11,Debit Card,2016,June,Active
CUST03109,Male,68,Guinea,Yes,Yes,2016-11-10,Credit Card,2016,November,Inactive
CUST03110,Female,43,Sierra Leone,Yes,No,2016-11-28,Credit Card,2016,November,Active
CUST03111,Male,37,Sierra Leone,Yes,No,2017-06-08,Credit Card,2017,June,Active
CUST03112,Male,55,Guinea,Yes,No,2019-07-25,Debit Card,2019,July,Active
CUST03113,Female,36,Guinea,Yes,No,2016-02-25,Credit Card,2016,February,Active
CUST03114,Female,44,Guinea,Yes,Yes,2017-01-23,Debit Card,2017,January,Inactive
CUST03115,Female,42,Sierra Leone,No,No,2017-08-15,UPI,2017,August,Active
CUST03116,Male,57,Guinea,Yes,No,2018-07-27,Net Banking,2018,July,Active
CUST03117,Male,55,Guinea,Yes,No,2019-06-28,Net Banking,2019,June,Active
CUST03118,Female,69,Guinea,No,No,2018-08-08,UPI,2018,August,Active
CUST03119,Female,40,Ivory Coast,Yes,No,2017-12-31,Credit Card,2017,December,Active
CUST03120,Female,46,Ivory Coast,Yes,No,2017-06-10,UPI,2017,June,Active
CUST03121,Female,32,Sierra Leone,Yes,No,2019-08-14,Credit Card,2019,August,Active
CUST03122,Male,20,Guinea,Yes,Yes,2019-11-17,Debit Card,2019,November,Inactive
CUST03123,Female,27,Guinea,Yes,No,2016-05-03,Debit Card,2016,May,Active
CUST03124,Male,32,Sierra Leone,Yes,Yes,2018-12-30,Credit Card,2018,December,Inactive
CUST03125,Male,73,Sierra Leone,Yes,No,2017-01-28,Credit Card,2017,January,Active
CUST03126,Female,33,Sierra Leone,Yes,No,2017-12-04,Cash,2017,December,Active
CUST03127,Female,34,Guinea,Yes,Yes,2019-12-19,Net Banking,2019,December,Inactive
CUST03128,Female,36,Ivory Coast,No,No,2018-06-27,Debit Card,2018,June,Active
CUST03129,Male,28,Sierra Leone,No,No,2018-06-30,UPI,2018,June,Active
CUST03130,Female,65,Guinea,Yes,No,2018-09-20,UPI,2018,September,Active
CUST03131,Female,22,Sierra Leone,Yes,No,2016-11-23,Credit Card,2016,November,Active
CUST03132,Male,22,Guinea,Yes,No,2018-12-19,Net Banking,2018,December,Active
CUST03133,Female,31,Sierra Leone,Yes,Yes,2017-07-20,UPI,2017,July,Inactive
CUST03134,Male,67,Guinea,No,No,2018-09-14,Net Banking,2018,September,Active
CUST03135,Female,43,Sierra Leone,Yes,No,2017-03-30,Net Banking,2017,March,Active
